Popularity,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,duration_in min/ms,time_signature,Class
66.0,0.457,0.266,6.0,-14.465,1,0.0313,0.711,0.000261,0.124,0.372,120.459,5.90666667,4,5
64.0,0.67,0.707,11.0,-9.726,0,0.0358,0.714,0.065,0.0634,0.799,89.008,220887.0,4,0
53.0,0.439,0.971,11.0,-5.855,0,0.177,0.0148,1.34e-05,0.255,0.24,118.369,163880.0,4,2
30.0,0.459,0.973,5.0,-5.917,0,0.0672,0.000718,0.156,0.39,0.417,144.95,248320.0,4,5
59.0,0.581,0.777,8.0,-7.122,1,0.0296,0.0078,4.04e-05,0.0891,0.162,98.963,284067.0,4,5
92.0,0.824,0.862,2.0,-3.424,1,0.126,0.0076,0.000132,0.303,0.801,122.98,2.81921667,4,4
35.0,0.477,0.29,4.0,-18.066,1,0.0374,0.554,0.178,0.283,0.727,122.589,215203.0,3,1
72.0,0.752,0.87,9.0,-3.812,0,0.0623,0.0604,1.12e-05,0.489,0.784,120.006,157707.0,4,4
54.0,0.699,0.464,5.0,-8.933,0,0.0744,0.39,0.171,0.315,0.283,110.986,287871.0,4,2
66.0,0.835,0.648,1.0,-8.15,1,0.0488,0.0202,0.225,0.308,0.674,99.701,244640.0,4,4
32.0,0.309,0.805,2.0,-6.696,1,0.103,1.3e-05,0.766,0.334,0.593,142.409,92613.0,4,3
36.0,0.393,0.878,9.0,-2.553,1,0.0908,0.00316,3.72e-05,0.298,0.4,142.997,188880.0,4,5
14.0,0.687,0.596,2.0,-9.219,0,0.0614,0.349,0.196,0.107,0.731,159.968,333507.0,4,2
65.0,0.677,0.66,2.0,-6.682,1,0.129,0.00779,0.021,0.0941,0.611,153.982,177187.0,4,4
50.0,0.572,0.838,7.0,-5.531,0,0.0318,0.00148,0.0122,0.0518,0.512,101.979,250213.0,4,5
16.0,0.612,0.372,8.0,-12.299,1,0.0737,0.472,0.00203,0.321,0.325,109.456,427960.0,4,1
55.0,0.729,0.672,2.0,-4.815,1,0.0351,0.00353,7.06e-05,0.275,0.663,115.023,204633.0,4,4
49.0,0.312,0.92,5.0,-5.729,0,0.0662,8.39e-06,0.000273,0.322,0.369,105.305,249067.0,4,5
75.0,0.577,0.788,11.0,-6.737,0,0.0977,0.014,2.56e-06,0.123,0.644,172.926,93970.0,4,4
28.0,0.572,0.931,4.0,-5.403,1,0.0411,0.00103,0.000897,0.106,0.59,121.974,226583.0,4,2
62.0,0.31,0.584,7.0,-10.091,1,0.042,0.000827,0.512,0.0528,0.16,86.913,620101.0,4,3
31.0,0.559,0.668,3.0,-5.511,1,0.0287,0.0438,0.0173,0.226,0.51,118.94,228271.0,4,5
50.0,0.778,0.399,1.0,-8.984,1,0.0858,0.0751,0.835,0.103,0.321,137.305,67720.0,4,0
14.0,0.619,0.624,9.0,-7.887,1,0.028,0.0113,0.0228,0.098,0.891,95.853,193080.0,4,1
55.0,0.668,0.788,5.0,-6.752,1,0.0424,7.48e-05,0.108,0.0792,0.692,137.38,251533.0,4,3
39.0,0.58,0.963,11.0,-5.918,1,0.0388,0.0311,0.849,0.396,0.814,170.593,468093.0,4,2
41.0,0.305,0.678,9.0,-8.818,0,0.0688,0.17,0.667,0.0828,0.112,139.898,681560.0,4,5
49.0,0.503,0.812,6.0,-7.829,0,0.0754,4.75e-05,0.0639,0.691,0.136,140.902,275493.0,4,5
64.0,0.518,0.975,8.0,-4.425,1,0.0575,0.000136,0.827,0.42,0.32,154.059,220267.0,4,3
63.0,0.494,0.936,11.0,-7.195,0,0.0398,0.0112,0.000693,0.276,0.834,107.543,224480.0,4,2
75.0,0.767,0.787,3.0,-9.897,1,0.0331,0.0163,0.583,0.0513,0.964,126.879,266200.0,4,0
59.0,0.433,0.863,3.0,-4.941,0,0.0565,0.00148,0.00342,0.0931,0.425,125.021,242407.0,4,3
35.0,0.4,0.984,2.0,-4.771,1,0.0973,8.8e-06,0.897,0.118,0.455,148.96,183042.0,4,2
34.0,0.771,0.42,6.0,-6.696,0,0.0291,0.615,9.61e-06,0.0989,0.441,96.018,218707.0,3,5
43.0,0.519,0.771,7.0,-4.874,1,0.0344,0.00048,0.359,0.079,0.597,150.938,258120.0,4,2
37.0,0.938,0.463,1.0,-13.124,1,0.479,0.035,0.00652,0.1,0.46,119.878,1.86035,4,4
45.0,0.428,0.535,8.0,-9.232,1,0.0411,0.000379,0.794,0.086,0.159,142.063,349400.0,4,5
41.0,0.604,0.665,5.0,-7.981,1,0.305,0.516,6.77e-06,0.0766,0.48,84.691,141093.0,4,4
30.0,0.604,0.54,9.0,-14.006,0,0.0359,0.171,0.0588,0.0602,0.864,114.143,281000.0,4,5
39.0,0.527,0.896,7.0,-4.552,1,0.0346,0.00772,0.000245,0.587,0.547,88.064,153760.0,4,5
54.0,0.659,0.663,7.0,-6.353,1,0.0292,0.31,1.7e-06,0.0745,0.961,133.849,2.90555,4,5
30.0,0.71,0.68,1.0,-6.702,1,0.477,0.058,0.000706,0.282,0.64,114.968,213424.0,4,2
82.0,0.808,0.97,10.0,-6.098,0,0.0506,0.0569,6.13e-05,0.154,0.868,114.328,242293.0,4,4
65.0,0.693,0.514,4.0,-8.489,0,0.0675,0.00972,0.323,0.103,0.553,128.47,212427.0,4,5
67.0,0.159,0.946,9.0,-5.756,1,0.0629,0.0235,8.06e-06,0.387,0.309,165.014,149467.0,1,3
43.0,0.534,0.95,3.0,-5.612,0,0.0576,1.97e-05,5.35e-05,0.0599,0.633,145.015,188388.0,4,3
43.0,0.83,0.345,2.0,-9.941,1,0.0445,0.37,0.00158,0.11,0.55,120.966,214306.0,4,0
34.0,0.788,0.487,4.0,-8.637,0,0.177,0.0259,0.00062,0.0568,0.602,104.939,201143.0,4,2
56.0,0.51,0.789,2.0,-6.384,1,0.116,0.00799,0.674,0.838,0.13,155.971,313345.0,4,5
44.0,0.465,0.936,6.0,-5.05,1,0.138,8.84e-05,0.000328,0.0661,0.461,82.006,257800.0,4,3
23.0,0.461,0.551,8.0,-8.121,0,0.0307,0.194,0.763,0.0916,0.212,158.088,209971.0,3,5
25.0,0.532,0.882,4.0,-8.58,0,0.104,0.0432,0.456,0.973,0.392,127.484,471880.0,3,5
35.0,0.447,0.751,8.0,-5.065,0,0.0422,0.324,3.51e-05,0.174,0.174,124.151,330413.0,4,5
57.0,0.341,0.964,11.0,-5.327,0,0.107,1.26e-05,0.000103,0.151,0.459,152.192,156427.0,4,5
29.0,0.523,0.963,8.0,-4.594,1,0.0713,0.000434,0.00115,0.416,0.489,128.007,171646.0,4,1
61.0,0.476,0.764,9.0,-6.454,1,0.032,0.00325,0.112,0.138,0.545,171.903,448307.0,4,5
61.0,0.674,0.659,8.0,-8.049,1,0.0277,0.00156,0.00765,0.108,0.697,99.768,243587.0,4,0
14.0,0.172,0.0494,10.0,-21.748,1,0.0387,0.866,0.155,0.0791,0.0391,51.134,278698.0,4,2
42.0,0.493,0.171,1.0,-15.845,1,0.0474,0.817,0.000434,0.395,0.263,71.69,247133.0,4,2
45.0,0.416,0.724,10.0,-4.87,1,0.0512,0.000336,0.0788,0.247,0.819,127.357,137400.0,4,2
68.0,0.584,0.931,9.0,-6.158,1,0.0344,0.00315,0.772,0.133,0.694,131.275,211707.0,4,2
29.0,0.501,0.652,1.0,-10.403,1,0.0319,0.0262,0.346,0.173,0.476,142.013,523467.0,4,3
51.0,0.51,0.709,1.0,-7.86,1,0.0598,0.0125,0.869,0.0716,0.267,120.633,193952.0,3,3
63.0,0.39,0.629,1.0,-4.876,0,0.0469,0.0187,4.12e-05,0.0658,0.162,141.983,231667.0,4,5
33.0,0.587,0.624,6.0,-5.6,1,0.0344,0.197,4.23e-06,0.266,0.175,99.964,236627.0,4,4
31.0,0.487,0.678,7.0,-8.058,1,0.0334,0.167,1.14e-05,0.687,0.355,140.175,4.757783333,4,4
69.0,0.557,0.782,4.0,-3.899,1,0.0475,0.0953,6.75e-06,0.118,0.305,159.621,205533.0,4,5
76.0,0.695,0.876,3.0,-4.262,0,0.0553,0.000996,6.89e-06,0.106,0.941,89.954,279213.0,4,5
68.0,0.913,0.596,11.0,-12.477,0,0.0707,0.00658,0.00349,0.078,0.973,127.215,272133.0,4,4
9.0,0.185,0.865,9.0,-10.522,1,0.0576,0.000632,0.807,0.112,0.0789,84.031,207465.0,3,2
64.0,0.574,0.31,8.0,-10.547,1,0.0376,0.813,1.07e-05,0.111,0.279,99.043,216402.0,4,4
45.0,0.689,0.657,2.0,-10.419,0,0.0449,0.00843,0.459,0.15,0.802,116.872,216600.0,4,2
60.0,0.545,0.537,7.0,-6.989,1,0.0352,0.39,0.00248,0.12,0.525,114.385,202440.0,3,5
47.0,0.348,0.973,10.0,-4.818,0,0.0716,0.000457,0.781,0.135,0.374,152.235,133067.0,1,3
34.0,0.358,0.912,9.0,-4.651,1,0.05,3.36e-06,0.00271,0.122,0.578,156.873,205400.0,4,5
53.0,0.527,0.973,11.0,-3.203,0,0.19,0.000756,8.93e-05,0.361,0.131,134.942,122222.0,4,5
43.0,0.537,0.823,9.0,-5.874,1,0.0322,0.00784,2.19e-06,0.122,0.759,132.241,151827.0,4,0
51.0,0.38,0.508,6.0,-10.232,1,0.151,0.732,5.97e-06,0.116,0.341,106.213,208599.0,4,4
83.0,0.574,0.913,6.0,-4.793,0,0.133,0.061,0.00158,0.156,0.423,115.728,208400.0,4,3
29.0,0.291,0.963,9.0,-4.671,0,0.138,0.00128,0.0015,0.352,0.118,104.984,231643.0,4,3
66.0,0.473,0.783,10.0,-10.671,0,0.0869,0.0125,0.475,0.268,0.124,91.976,340640.0,4,3
79.0,0.553,0.362,4.0,-11.218,0,0.0263,0.0458,6.01e-06,0.075,0.158,142.352,388267.0,3,5
41.0,0.622,0.899,6.0,-9.519,0,0.0516,0.0196,0.00477,0.395,0.885,88.515,217173.0,4,4
62.0,0.482,0.79,9.0,-5.221,1,0.038,0.303,0.00028,0.1,0.47,169.064,280213.0,4,2
62.0,0.443,0.934,5.0,-3.398,0,0.0501,0.00604,6.66e-06,0.0779,0.401,93.43,202800.0,4,0
51.0,0.595,0.95,7.0,-3.356,1,0.0452,0.0233,0.0195,0.334,0.67,106.017,223680.0,4,5
25.0,0.587,0.917,9.0,-4.099,1,0.0335,0.0133,0.84,0.261,0.773,129.918,258137.0,4,5
26.0,0.641,0.88,2.0,-3.094,1,0.156,0.0219,3.97e-05,0.0802,0.636,168.99,195947.0,4,0
42.0,0.381,0.593,2.0,-7.376,1,0.0382,0.396,0.00245,0.113,0.477,79.848,194571.0,4,1
73.0,0.324,0.938,6.0,-7.332,0,0.102,0.032,0.0321,0.0961,0.543,168.131,178440.0,4,5
51.0,0.703,0.781,4.0,-5.536,1,0.0262,0.262,0.544,0.155,0.845,100.909,166229.0,4,4
11.0,0.34,0.708,7.0,-4.494,1,0.0426,0.0058,7.42e-05,0.0778,0.475,117.092,192582.0,4,0
35.0,0.617,0.593,4.0,-7.761,1,0.028,0.385,0.000123,0.137,0.614,95.086,329237.0,4,1
59.0,0.365,0.117,11.0,-10.61,0,0.041,0.969,2.48e-06,0.684,0.119,168.744,155188.0,4,4
24.0,0.421,0.784,3.0,-8.457,1,0.0466,0.015,0.00204,0.186,0.648,176.659,211520.0,4,0
38.0,0.779,0.546,6.0,-9.41,0,0.0508,0.00342,0.757,0.0824,0.744,125.016,215117.0,4,0
34.0,0.641,0.464,9.0,-9.365,0,0.0464,0.631,0.0334,0.0868,0.246,145.862,177493.0,4,2
49.0,0.364,0.936,9.0,-4.281,1,0.146,0.000626,2.5e-06,0.427,0.579,180.191,100608.0,4,4
57.0,0.608,0.801,2.0,-6.045,1,0.0664,0.0043,4.72e-06,0.316,0.373,180.084,239667.0,4,5
49.0,0.478,0.953,8.0,-7.294,1,0.0892,0.0328,0.000508,0.597,0.407,96.622,204200.0,4,5
55.0,0.163,0.191,10.0,-20.924,1,0.0365,0.937,0.959,0.0961,0.0335,105.104,220630.0,3,0
58.0,0.484,0.948,5.0,-4.349,1,0.054,0.000269,0.00108,0.0733,0.157,120.824,193133.0,4,5
58.0,0.593,0.626,4.0,-11.287,1,0.0317,0.0931,0.166,0.218,0.753,150.483,366827.0,4,5
34.0,0.596,0.54,4.0,-8.379,1,0.0306,0.0293,0.125,0.206,0.498,109.684,197886.0,4,2
56.0,0.39,0.694,7.0,-11.783,1,0.0399,0.00299,0.304,0.0757,0.795,115.197,235707.0,4,2
40.0,0.469,0.917,11.0,-4.5,1,0.1,0.000291,0.00416,0.153,0.539,123.97,269327.0,4,1
21.0,0.0896,0.974,5.0,-6.697,0,0.149,8.1e-06,0.000319,0.138,0.0466,195.168,279123.0,3,3
56.0,0.657,0.608,2.0,-13.565,1,0.0287,0.0088,3.45e-06,0.103,0.723,106.862,189293.0,4,5
18.0,0.694,0.774,8.0,-4.858,1,0.195,0.218,3.7e-06,0.195,0.867,171.919,234907.0,4,1
42.0,0.543,0.952,2.0,-3.402,1,0.0376,0.000469,0.000239,0.117,0.733,129.977,224427.0,4,3
34.0,0.61,0.414,7.0,-9.503,0,0.0518,0.674,0.00862,0.141,0.509,121.968,546000.0,4,1
22.0,0.301,0.921,7.0,-6.236,1,0.0899,0.00573,0.215,0.349,0.199,169.625,320813.0,4,5
20.0,0.323,0.983,2.0,-3.98,0,0.116,0.000147,0.000978,0.116,0.0998,160.002,205800.0,4,3
63.0,0.459,0.698,2.0,-8.079,0,0.051,0.0294,0.777,0.139,0.165,147.954,314719.0,4,2
11.0,0.718,0.388,5.0,-11.233,0,0.0541,0.814,1.99e-05,0.327,0.906,99.725,229253.0,4,1
50.0,0.562,0.729,8.0,-6.023,1,0.0381,0.168,0.000425,0.598,0.0643,105.007,252293.0,4,2
27.0,0.264,0.927,2.0,-5.659,1,0.082,0.00395,0.000133,0.0962,0.111,150.024,263440.0,4,5
41.0,0.66,0.655,4.0,-8.041,1,0.0879,0.419,0.00327,0.265,0.249,159.94,194250.0,4,2
21.0,0.446,0.889,4.0,-5.464,0,0.136,0.273,0.239,0.411,0.767,91.983,343693.0,4,5
36.0,0.531,0.378,2.0,-12.876,1,0.0408,0.0227,0.886,0.315,0.0732,98.423,236375.0,4,3
37.0,0.324,0.843,4.0,-9.096,0,0.068,0.00125,2.4e-06,0.36,0.389,190.149,173091.0,3,3
62.0,0.785,0.65,11.0,-6.308,1,0.0343,0.182,0.000108,0.234,0.844,99.984,153810.0,4,4
55.0,0.334,0.875,4.0,-3.798,0,0.0751,0.000153,0.000494,0.413,0.322,169.426,246413.0,4,5
76.0,0.717,0.577,8.0,-5.436,1,0.0491,0.708,0.00428,0.0899,0.235,104.927,185520.0,3,0
38.0,0.64,0.818,11.0,-5.76,0,0.0312,0.00612,0.751,0.0989,0.644,115.996,211360.0,4,2
41.0,0.446,0.906,4.0,-13.128,1,0.0353,0.00231,0.889,0.151,0.899,154.177,190160.0,4,2
74.0,0.329,0.444,1.0,-9.973,1,0.0417,0.0578,0.0352,0.113,0.225,162.279,282206.0,4,0
38.0,0.552,0.873,5.0,-5.146,0,0.033,5.99e-05,1.1e-05,0.067,0.508,121.965,194867.0,4,0
63.0,0.334,0.982,4.0,-2.293,0,0.0619,9.11e-05,0.149,0.106,0.501,126.883,476267.0,4,3
34.0,0.51,0.833,3.0,-5.528,1,0.0449,0.000966,0.000104,0.127,0.44,152.952,200506.0,4,5
75.0,0.366,0.439,4.0,-5.238,1,0.0298,0.0781,1.92e-05,0.108,0.11,115.94,214088.0,3,4
47.0,0.465,0.751,2.0,-5.801,1,0.126,0.279,0.00764,0.208,0.618,149.501,203100.0,4,0
31.0,0.576,0.327,7.0,-15.424,1,0.0461,0.255,0.77,0.409,0.543,83.367,306000.0,3,1
38.0,0.469,0.679,2.0,-11.528,1,0.0335,0.00373,0.408,0.442,0.129,134.087,304360.0,4,3
37.0,0.635,0.559,4.0,-11.315,1,0.0844,0.335,0.00213,0.102,0.728,78.353,213653.0,4,1
53.0,0.344,0.921,2.0,-3.049,1,0.0459,0.00143,1.13e-05,0.38,0.396,126.766,235693.0,4,5
46.0,0.547,0.806,5.0,-8.947,1,0.0418,0.569,0.000146,0.427,0.971,141.78,3.244,4,5
51.0,0.258,0.723,3.0,-6.049,1,0.058,0.0232,0.0453,0.485,0.344,81.132,264947.0,4,0
44.0,0.391,0.651,6.0,-11.523,1,0.0266,0.000512,0.841,0.0954,0.402,92.124,218000.0,4,2
29.0,0.388,0.41,9.0,-9.376,1,0.0301,0.183,0.039,0.0993,0.42,116.168,274173.0,3,1
25.0,0.217,0.373,3.0,-7.695,1,0.0473,0.0128,0.893,0.0769,0.154,114.364,554613.0,4,3
63.0,0.508,0.887,1.0,-12.377,0,0.0661,0.0099,0.392,0.345,0.724,122.655,190840.0,4,5
54.0,0.602,0.516,2.0,-7.575,0,0.0533,0.521,1.69e-06,0.214,0.337,140.057,193448.0,4,2
45.0,0.561,0.823,2.0,-4.851,1,0.097,0.0029,0.00017,0.492,0.525,93.504,200760.0,4,0
34.0,0.539,0.228,5.0,-8.234,0,0.0466,0.992,2.19e-06,0.126,0.518,84.324,182400.0,4,1
61.0,0.663,0.786,9.0,-5.325,1,0.0353,0.212,1.96e-06,0.0957,0.319,145.977,203751.0,4,2
35.0,0.579,0.74,10.0,-5.926,0,0.0277,0.0164,0.653,0.0996,0.752,150.02,214176.0,4,0
14.0,0.854,0.846,11.0,-3.055,0,0.0885,0.00692,0.00211,0.0549,0.799,102.99,252284.0,4,1
53.0,0.546,0.916,11.0,-6.737,0,0.0401,0.000282,0.0382,0.0401,0.411,119.997,235413.0,4,3
48.0,0.609,0.895,2.0,-2.809,1,0.0375,0.000324,0.000438,0.0831,0.368,123.044,177560.0,4,4
53.0,0.282,0.648,9.0,-7.604,0,0.0291,0.012,0.401,0.216,0.117,91.536,331427.0,4,0
57.0,0.593,0.804,7.0,-5.497,1,0.0319,0.105,2.22e-06,0.047,0.962,148.959,138360.0,4,5
29.0,0.274,0.924,9.0,-8.275,0,0.0783,7.53e-06,0.801,0.167,0.0397,63.665,485880.0,3,3
34.0,0.822,0.704,9.0,-6.423,0,0.0675,0.0909,0.00056,0.22,0.529,90.049,192667.0,4,4
54.0,0.533,0.747,10.0,-5.678,0,0.0443,0.041,5.7e-06,0.261,0.277,124.97,372133.0,4,5
42.0,0.596,0.857,4.0,-5.146,0,0.0269,0.000261,0.0689,0.234,0.5,102.062,155101.0,4,3
30.0,0.534,0.449,5.0,-9.1,1,0.0363,0.779,0.000833,0.147,0.607,81.065,358747.0,4,1
57.0,0.741,0.598,5.0,-7.496,0,0.0271,0.146,0.116,0.321,0.629,91.99,177227.0,4,5
38.0,0.638,0.888,11.0,-5.238,0,0.0406,0.0287,0.000576,0.0623,0.508,140.046,250867.0,4,5
59.0,0.379,0.716,4.0,-4.312,1,0.0326,0.000272,0.00123,0.0786,0.239,92.721,279333.0,4,5
37.0,0.631,0.883,9.0,-6.683,1,0.0567,0.242,0.454,0.11,0.38,108.005,317507.0,4,0
25.0,0.424,0.446,1.0,-7.602,1,0.0666,0.813,1.56e-06,0.0961,0.272,89.098,223635.0,4,4
34.0,0.799,0.835,6.0,-4.403,1,0.204,0.63,5.45e-05,0.0779,0.679,129.039,174884.0,4,4
32.0,0.43,0.962,11.0,-4.469,1,0.0798,0.00105,0.869,0.13,0.15,99.992,288875.0,4,3
68.0,0.738,0.844,2.0,-5.743,0,0.14,0.00536,0.0119,0.397,0.243,128.005,195938.0,4,4
49.0,0.438,0.798,7.0,-5.453,0,0.0299,0.000129,0.000383,0.251,0.308,149.981,290547.0,4,5
42.0,0.548,0.77,9.0,-6.676,0,0.026,0.193,0.286,0.291,0.41,144.242,307667.0,4,2
61.0,0.422,0.943,10.0,-4.365,1,0.0954,0.074,6.83e-05,0.105,0.845,165.764,182133.0,4,2
50.0,0.426,0.751,4.0,-10.91,1,0.0403,0.122,0.00144,0.271,0.889,153.359,267227.0,4,5
37.0,0.345,0.727,7.0,-9.711,0,0.0778,0.252,1.7e-06,0.0882,0.509,143.874,160600.0,4,2
30.0,0.763,0.673,5.0,-7.383,0,0.0578,0.241,2.14e-06,0.471,0.63,133.075,145162.0,4,2
46.0,0.8,0.841,10.0,-3.771,0,0.073,0.355,0.000694,0.0784,0.711,100.0,214000.0,4,4
33.0,0.575,0.188,11.0,-16.499,0,0.0586,0.875,0.00205,0.166,0.322,130.63,208439.0,4,1
23.0,0.357,0.412,9.0,-12.903,0,0.0451,0.808,0.838,0.105,0.206,178.23,331533.0,4,2
54.0,0.364,0.638,8.0,-10.24,1,0.0441,0.00735,0.399,0.133,0.451,152.509,271547.0,4,5
50.0,0.544,0.34,2.0,-13.947,1,0.0411,0.785,3.89e-06,0.734,0.556,97.005,154187.0,4,1
85.0,0.507,0.828,10.0,-6.023,1,0.0449,0.00711,2.44e-05,0.261,0.489,178.032,211295.0,4,0
29.0,0.56,0.908,1.0,-4.988,1,0.0557,0.000488,0.835,0.361,0.641,115.03,185739.0,4,2
20.0,0.322,0.277,11.0,-9.685,1,0.0317,0.919,3.2e-06,0.0888,0.17,132.013,291262.0,3,2
50.0,0.69,0.834,2.0,-4.155,1,0.0672,0.455,0.00038,0.066,0.313,108.032,183128.0,4,0
44.0,0.606,0.475,7.0,-9.344,1,0.044,0.224,0.000901,0.113,0.844,125.963,143147.0,4,5
52.0,0.42,0.876,6.0,-5.35,0,0.098,0.0235,0.000146,0.157,0.117,119.091,353806.0,4,3
52.0,0.577,0.464,7.0,-7.943,1,0.024,0.0979,1.3e-06,0.154,0.346,90.557,219507.0,4,0
79.0,0.804,0.803,1.0,-4.673,1,0.346,0.409,0.786,0.119,0.339,125.0,2.356233333,4,4
70.0,0.551,0.819,2.0,-4.489,1,0.0525,0.0103,0.0437,0.153,0.846,174.917,137760.0,4,0
42.0,0.914,0.752,3.0,-8.085,0,0.0866,0.000507,0.606,0.3,0.614,135.053,142498.0,4,2
32.0,0.401,0.295,5.0,-10.624,0,0.0305,0.873,0.00096,0.0978,0.166,99.622,186827.0,4,0
34.0,0.514,0.943,2.0,-3.932,0,0.0471,5.98e-06,0.965,0.15,0.454,110.01,244754.0,4,3
19.0,0.45,0.992,10.0,-6.055,0,0.116,0.000253,0.916,0.475,0.848,147.941,294163.0,4,2
19.0,0.182,0.747,9.0,-8.191,1,0.0597,0.0111,0.0357,0.328,0.387,175.728,323055.0,4,5
38.0,0.735,0.684,6.0,-11.039,0,0.078,0.0426,0.000234,0.319,0.83,95.978,222500.0,4,1
32.0,0.51,0.778,7.0,-5.23,0,0.0338,0.38,0.0445,0.0724,0.695,79.984,316360.0,4,0
34.0,0.586,0.784,4.0,-12.678,1,0.0433,0.764,0.565,0.115,0.802,115.062,129587.0,4,5
66.0,0.608,0.885,2.0,-4.296,0,0.0963,0.00258,1.33e-05,0.392,0.518,125.023,226760.0,4,3
31.0,0.466,0.86,2.0,-3.907,1,0.0432,0.000679,0.419,0.103,0.442,92.557,242623.0,4,2
31.0,0.47,0.32,8.0,-11.859,1,0.0302,0.624,0.0179,0.145,0.0342,109.835,283080.0,4,0
40.0,0.34,0.533,11.0,-12.554,0,0.034,0.939,0.852,0.156,0.121,128.918,258546.0,4,0
50.0,0.657,0.281,11.0,-9.231,0,0.0362,0.585,0.00184,0.12,0.265,118.703,212893.0,4,5
68.0,0.453,0.689,7.0,-5.952,1,0.0414,0.0701,1.28e-06,0.149,0.477,145.762,174120.0,4,4
50.0,0.414,0.945,9.0,-4.66,1,0.0897,0.000333,0.479,0.314,0.565,145.014,396067.0,4,3
41.0,0.226,0.926,3.0,-5.39,1,0.262,0.00141,0.000111,0.103,0.747,184.66,189108.0,3,2
20.0,0.261,0.935,1.0,-10.595,1,0.109,2.26e-05,7.11e-05,0.0743,0.221,143.92,312271.0,4,3
32.0,0.502,0.526,11.0,-7.78,1,0.0666,0.735,3.43e-05,0.294,0.464,179.69,203498.0,4,0
68.0,0.87,0.637,5.0,-8.368,0,0.0614,0.497,3.15e-05,0.205,0.78,120.99,190561.0,4,4
35.0,0.578,0.784,9.0,-8.238,0,0.0367,0.0637,1.01e-05,0.303,0.912,88.559,244557.0,4,1
34.0,0.74,0.333,4.0,-11.64,0,0.0274,0.00253,0.0507,0.282,0.266,110.046,188157.0,4,5
35.0,0.718,0.676,6.0,-7.442,0,0.0307,0.219,0.000167,0.338,0.595,97.027,230467.0,4,1
55.0,0.85,0.687,6.0,-8.967,0,0.0411,0.0522,0.229,0.0816,0.797,109.995,166909.0,4,2
42.0,0.479,0.905,4.0,-6.606,0,0.0565,0.00076,0.00219,0.326,0.274,90.007,218088.0,4,1
30.0,0.614,0.836,4.0,-8.647,0,0.0338,0.0685,0.00104,0.0214,0.81,97.992,231133.0,4,4
34.0,0.768,0.983,11.0,-5.175,0,0.194,0.00323,0.0706,0.304,0.537,124.59,246790.0,4,2
44.0,0.401,0.567,10.0,-9.131,1,0.0355,0.171,0.00859,0.103,0.362,171.059,217973.0,3,5
30.0,0.674,0.695,8.0,-7.656,1,0.109,0.195,0.324,0.102,0.336,139.848,212570.0,4,2
30.0,0.821,0.582,8.0,-3.908,0,0.0621,0.133,0.00039,0.0527,0.88,104.991,3.644333333,4,4
45.0,0.484,0.832,11.0,-7.348,0,0.0414,0.14,1.1e-06,0.166,0.34,130.038,165213.0,4,2
38.0,0.579,0.689,3.0,-7.385,0,0.057,0.201,0.00501,0.117,0.578,101.394,308814.0,4,1
20.0,0.618,0.83,6.0,-10.65,0,0.0328,0.00188,0.759,0.704,0.516,107.233,360733.0,4,1
30.0,0.426,0.883,7.0,-5.597,1,0.0429,0.0512,0.839,0.121,0.657,95.042,233583.0,4,2
52.0,0.621,0.766,1.0,-1.73,0,0.0392,0.433,9.2e-06,0.323,0.612,138.974,153784.0,4,4
68.0,0.816,0.514,10.0,-8.741,1,0.0339,0.767,0.949,0.0899,0.912,136.837,176333.0,4,5
24.0,0.267,0.734,2.0,-7.999,1,0.0727,0.00186,0.0534,0.116,0.307,207.72,211494.0,4,5
13.0,0.594,0.721,2.0,-7.811,1,0.0958,0.0212,8.54e-06,0.0879,0.253,128.938,234653.0,4,4
42.0,0.471,0.886,8.0,-3.627,1,0.0496,0.00261,0.0942,0.124,0.473,100.025,236719.0,4,5
53.0,0.28,0.258,4.0,-14.109,1,0.029,0.206,0.000423,0.112,0.186,172.098,255633.0,3,2
46.0,0.51,0.693,5.0,-3.192,1,0.0284,0.006,2.04e-06,0.11,0.291,81.981,262815.0,4,5
48.0,0.618,0.441,2.0,-6.074,1,0.0266,0.0553,9.06e-06,0.113,0.0894,116.2,318200.0,3,5
28.0,0.454,0.387,2.0,-10.159,0,0.0417,0.406,0.00099,0.0783,0.686,97.995,205533.0,4,1
69.0,0.443,0.727,4.0,-7.951,1,0.145,0.263,0.000141,0.169,0.566,160.82,253333.0,4,5
28.0,0.677,0.772,3.0,-7.438,1,0.424,0.303,2.15e-05,0.299,0.721,148.163,106048.0,4,0
58.0,0.624,0.468,10.0,-12.162,1,0.132,0.881,6.35e-06,0.144,0.952,74.139,1.95133333,4,5
34.0,0.394,0.247,11.0,-11.551,0,0.0319,0.812,0.0259,0.112,0.125,117.113,187087.0,4,2
37.0,0.297,0.964,4.0,-5.716,1,0.13,9.77e-05,0.0139,0.332,0.23,126.287,433000.0,4,3
32.0,0.582,0.744,10.0,-5.49,1,0.0437,0.000459,0.051,0.0788,0.248,126.014,253000.0,3,2
49.0,0.385,0.832,7.0,-4.9,0,0.0891,0.0313,0.000717,0.132,0.673,179.839,244536.0,4,4
34.0,0.586,0.917,11.0,-6.264,1,0.0649,9.01e-05,0.00474,0.18,0.51,121.079,246880.0,4,3
39.0,0.305,0.597,9.0,-9.055,1,0.0307,0.0739,0.000129,0.098,0.415,150.558,226160.0,4,5
